lat,lon,delta_t_c,delta_heat_pct,delta_ice_pct,delta_wind_pct
34.0,129.9,1.1,0.0189,-0.0126,0.05
34.0,130.4,1.1,0.0189,-0.0126,0.05
34.0,130.9,1.1,0.0189,-0.0126,0.05
34.0,131.4,1.1,0.0189,-0.0126,0.05
34.0,131.9,1.1,0.0189,-0.0126,0.05
34.0,132.4,1.1,0.0189,-0.0126,0.05
34.0,132.9,1.1,0.0189,-0.0126,0.05
34.0,133.4,1.1,0.0189,-0.0126,0.05
34.0,133.9,1.1,0.0189,-0.0126,0.05
34.0,134.4,1.1,0.0189,-0.0126,0.05
34.0,134.9,1.1,0.0189,-0.0126,0.05
34.0,135.4,1.1,0.0189,-0.0126,0.05
34.0,135.9,1.1,0.0189,-0.0126,0.05
34.0,136.4,1.1,0.0189,-0.0126,0.05
34.0,136.9,1.1,0.0189,-0.0126,0.05
34.0,137.4,1.1,0.0189,-0.0126,0.05
34.0,137.9,1.1,0.0189,-0.0126,0.05
34.0,138.4,1.1,0.0189,-0.0126,0.05
34.0,138.9,1.1,0.0189,-0.0126,0.05
34.0,139.4,1.1,0.0189,-0.0126,0.05
34.0,139.9,1.1,0.0189,-0.0126,0.05
34.0,140.4,1.1,0.0189,-0.0126,0.05
34.0,140.9,1.1,0.0189,-0.0126,0.05
34.0,141.4,1.1,0.0189,-0.0126,0.05
34.0,141.9,1.1,0.0189,-0.0126,0.05
34.0,142.4,1.1,0.0189,-0.0126,0.05
34.0,142.9,1.1,0.0189,-0.0126,0.05
34.0,143.4,1.1,0.0189,-0.0126,0.05
34.0,143.9,1.1,0.0189,-0.0126,0.05
34.0,144.4,1.1,0.0189,-0.0126,0.05
34.0,144.9,1.1,0.0189,-0.0126,0.05
34.0,145.4,1.1,0.0189,-0.0126,0.05
34.0,145.9,1.1,0.0189,-0.0126,0.05
34.0,146.4,1.1,0.0189,-0.0126,0.05
34.0,146.9,1.1,0.0189,-0.0126,0.05
34.0,147.4,1.1,0.0189,-0.0126,0.05
34.0,147.9,1.1,0.0189,-0.0126,0.05
34.0,148.4,1.1,0.0189,-0.0126,0.05
34.0,148.9,1.1,0.0189,-0.0126,0.05
34.0,149.4,1.1,0.0189,-0.0126,0.05
34.0,149.9,1.1,0.0189,-0.0126,0.05
34.0,150.4,1.1,0.0189,-0.0126,0.05
34.0,150.9,1.1,0.0189,-0.0126,0.05
34.0,151.4,1.1,0.0189,-0.0126,0.05
34.0,151.9,1.1,0.0189,-0.0126,0.05
34.0,152.4,1.1,0.0189,-0.0126,0.05
34.0,152.9,1.1,0.0189,-0.0126,0.05
34.0,153.4,1.1,0.0189,-0.0126,0.05
34.5,122.9,1.1,0.0189,-0.0126,0.05
34.5,123.4,1.1,0.0189,-0.0126,0.05
34.5,123.9,1.1,0.0189,-0.0126,0.05
34.5,124.4,1.1,0.0189,-0.0126,0.05
34.5,124.9,1.1,0.0189,-0.0126,0.05
34.5,125.4,1.1,0.0189,-0.0126,0.05
34.5,125.9,1.1,0.0189,-0.0126,0.05
34.5,126.4,1.1,0.0189,-0.0126,0.05
34.5,126.9,1.1,0.0189,-0.0126,0.05
34.5,127.4,1.1,0.0189,-0.0126,0.05
34.5,127.9,1.1,0.0189,-0.0126,0.05
34.5,128.4,1.1,0.0189,-0.0126,0.05
34.5,128.9,1.1,0.0189,-0.0126,0.05
34.5,129.4,1.1,0.0189,-0.0126,0.05
34.5,129.9,1.1,0.0189,-0.0126,0.05
34.5,130.4,1.1,0.0189,-0.0126,0.05
34.5,130.9,1.1,0.0189,-0.0126,0.05
34.5,131.4,1.1,0.0189,-0.0126,0.05
34.5,131.9,1.1,0.0189,-0.0126,0.05
34.5,132.4,1.1,0.0189,-0.0126,0.05
34.5,132.9,1.1,0.0189,-0.0126,0.05
34.5,133.4,1.1,0.0189,-0.0126,0.05
34.5,133.9,1.1,0.0189,-0.0126,0.05
34.5,134.4,1.1,0.0189,-0.0126,0.05
34.5,134.9,1.1,0.0189,-0.0126,0.05
34.5,135.4,1.1,0.0189,-0.0126,0.05
34.5,135.9,1.1,0.0189,-0.0126,0.05
34.5,136.4,1.1,0.0189,-0.0126,0.05
34.5,136.9,1.1,0.0189,-0.0126,0.05
34.5,137.4,1.1,0.0189,-0.0126,0.05
34.5,137.9,1.1,0.0189,-0.0126,0.05
34.5,138.4,1.1,0.0189,-0.0126,0.05
34.5,138.9,1.1,0.0189,-0.0126,0.05
34.5,139.4,1.1,0.0189,-0.0126,0.05
34.5,139.9,1.1,0.0189,-0.0126,0.05
34.5,140.4,1.1,0.0189,-0.0126,0.05
34.5,140.9,1.1,0.0189,-0.0126,0.05
34.5,141.4,1.1,0.0189,-0.0126,0.05
34.5,141.9,1.1,0.0189,-0.0126,0.05
34.5,142.4,1.1,0.0189,-0.0126,0.05
34.5,142.9,1.1,0.0189,-0.0126,0.05
34.5,143.4,1.1,0.0189,-0.0126,0.05
34.5,143.9,1.1,0.0189,-0.0126,0.05
34.5,144.4,1.1,0.0189,-0.0126,0.05
34.5,144.9,1.1,0.0189,-0.0126,0.05
34.5,145.4,1.1,0.0189,-0.0126,0.05
34.5,145.9,1.1,0.0189,-0.0126,0.05
34.5,146.4,1.1,0.0189,-0.0126,0.05
34.5,146.9,1.1,0.0189,-0.0126,0.05
34.5,147.4,1.1,0.0189,-0.0126,0.05
34.5,147.9,1.1,0.0189,-0.0126,0.05
34.5,148.4,1.1,0.0189,-0.0126,0.05
34.5,148.9,1.1,0.0189,-0.0126,0.05
34.5,149.4,1.1,0.0189,-0.0126,0.05
34.5,149.9,1.1,0.0189,-0.0126,0.05
34.5,150.4,1.1,0.0189,-0.0126,0.05
34.5,150.9,1.1,0.0189,-0.0126,0.05
34.5,151.4,1.1,0.0189,-0.0126,0.05
34.5,151.9,1.1,0.0189,-0.0126,0.05
34.5,152.4,1.1,0.0189,-0.0126,0.05
34.5,152.9,1.1,0.0189,-0.0126,0.05
34.5,153.4,1.1,0.0189,-0.0126,0.05
35.0,122.9,1.1,0.0189,-0.0126,0.05
35.0,123.4,1.1,0.0189,-0.0126,0.05
35.0,123.9,1.1,0.0189,-0.0126,0.05
35.0,124.4,1.1,0.0189,-0.0126,0.05
35.0,124.9,1.1,0.0189,-0.0126,0.05
35.0,125.4,1.1,0.0189,-0.0126,0.05
35.0,125.9,1.1,0.0189,-0.0126,0.05
35.0,126.4,1.1,0.0189,-0.0126,0.05
35.0,126.9,1.1,0.0189,-0.0126,0.05
35.0,127.4,1.1,0.0189,-0.0126,0.05
35.0,127.9,1.1,0.0189,-0.0126,0.05
35.0,128.4,1.1,0.0189,-0.0126,0.05
35.0,128.9,1.1,0.0189,-0.0126,0.05
35.0,129.4,1.1,0.0189,-0.0126,0.05
35.0,129.9,1.1,0.0189,-0.0126,0.05
35.0,130.4,1.1,0.0189,-0.0126,0.05
35.0,130.9,1.1,0.0189,-0.0126,0.05
35.0,131.4,1.1,0.0189,-0.0126,0.05
35.0,131.9,1.1,0.0189,-0.0126,0.05
35.0,132.4,1.1,0.0189,-0.0126,0.05
35.0,132.9,1.1,0.0189,-0.0126,0.05
35.0,133.4,1.1,0.0189,-0.0126,0.05
35.0,133.9,1.1,0.0189,-0.0126,0.05
35.0,134.4,1.1,0.0189,-0.0126,0.05
35.0,134.9,1.1,0.0189,-0.0126,0.05
35.0,135.4,1.1,0.0189,-0.0126,0.05
35.0,135.9,1.1,0.0189,-0.0126,0.05
35.0,136.4,1.1,0.0189,-0.0126,0.05
35.0,136.9,1.1,0.0189,-0.0126,0.05
35.0,137.4,1.1,0.0189,-0.0126,0.05
35.0,137.9,1.1,0.0189,-0.0126,0.05
35.0,138.4,1.1,0.0189,-0.0126,0.05
35.0,138.9,1.1,0.0189,-0.0126,0.05
35.0,139.4,1.1,0.0189,-0.0126,0.05
35.0,139.9,1.1,0.0189,-0.0126,0.05
35.0,140.4,1.1,0.0189,-0.0126,0.05
35.0,140.9,1.1,0.0189,-0.0126,0.05
35.0,141.4,1.1,0.0189,-0.0126,0.05
35.0,141.9,1.1,0.0189,-0.0126,0.05
35.0,142.4,1.1,0.0189,-0.0126,0.05
35.0,142.9,1.1,0.0189,-0.0126,0.05
35.0,143.4,1.1,0.0189,-0.0126,0.05
35.0,143.9,1.1,0.0189,-0.0126,0.05
35.0,144.4,1.1,0.0189,-0.0126,0.05
35.0,144.9,1.1,0.0189,-0.0126,0.05
35.0,145.4,1.1,0.0189,-0.0126,0.05
35.0,145.9,1.1,0.0189,-0.0126,0.05
35.0,146.4,1.1,0.0189,-0.0126,0.05
35.0,146.9,1.1,0.0189,-0.0126,0.05
35.0,147.4,1.1,0.0189,-0.0126,0.05
35.0,147.9,1.1,0.0189,-0.0126,0.05
35.0,148.4,1.1,0.0189,-0.0126,0.05
35.0,148.9,1.1,0.0189,-0.0126,0.05
35.0,149.4,1.1,0.0189,-0.0126,0.05
35.0,149.9,1.1,0.0189,-0.0126,0.05
35.0,150.4,1.1,0.0189,-0.0126,0.05
35.0,150.9,1.1,0.0189,-0.0126,0.05
35.0,151.4,1.1,0.0189,-0.0126,0.05
35.0,151.9,1.1,0.0189,-0.0126,0.05
35.0,152.4,1.1,0.0189,-0.0126,0.05
35.0,152.9,1.1,0.0189,-0.0126,0.05
35.0,153.4,1.1,0.0189,-0.0126,0.05
35.5,122.9,1.1,0.0189,-0.0126,0.05
35.5,123.4,1.1,0.0189,-0.0126,0.05
35.5,123.9,1.1,0.0189,-0.0126,0.05
35.5,124.4,1.1,0.0189,-0.0126,0.05
35.5,124.9,1.1,0.0189,-0.0126,0.05
35.5,125.4,1.1,0.0189,-0.0126,0.05
35.5,125.9,1.1,0.0189,-0.0126,0.05
35.5,126.4,1.1,0.0189,-0.0126,0.05
35.5,126.9,1.1,0.0189,-0.0126,0.05
35.5,127.4,1.1,0.0189,-0.0126,0.05
35.5,127.9,1.1,0.0189,-0.0126,0.05
35.5,128.4,1.1,0.0189,-0.0126,0.05
35.5,128.9,1.1,0.0189,-0.0126,0.05
35.5,129.4,1.1,0.0189,-0.0126,0.05
35.5,129.9,1.1,0.0189,-0.0126,0.05
35.5,130.4,1.1,0.0189,-0.0126,0.05
35.5,130.9,1.1,0.0189,-0.0126,0.05
35.5,131.4,1.1,0.0189,-0.0126,0.05
35.5,131.9,1.1,0.0189,-0.0126,0.05
35.5,132.4,1.1,0.0189,-0.0126,0.05
35.5,132.9,1.1,0.0189,-0.0126,0.05
35.5,133.4,1.1,0.0189,-0.0126,0.05
35.5,133.9,1.1,0.0189,-0.0126,0.05
35.5,134.4,1.1,0.0189,-0.0126,0.05
35.5,134.9,1.1,0.0189,-0.0126,0.05
35.5,135.4,1.1,0.0189,-0.0126,0.05
35.5,135.9,1.1,0.0189,-0.0126,0.05
35.5,136.4,1.1,0.0189,-0.0126,0.05
35.5,136.9,1.1,0.0189,-0.0126,0.05
35.5,137.4,1.1,0.0189,-0.0126,0.05
35.5,137.9,1.1,0.0189,-0.0126,0.05
35.5,138.4,1.1,0.0189,-0.0126,0.05
35.5,138.9,1.1,0.0189,-0.0126,0.05
35.5,139.4,1.1,0.0189,-0.0126,0.05
35.5,139.9,1.1,0.0189,-0.0126,0.05
35.5,140.4,1.1,0.0189,-0.0126,0.05
35.5,140.9,1.1,0.0189,-0.0126,0.05
35.5,141.4,1.1,0.0189,-0.0126,0.05
35.5,141.9,1.1,0.0189,-0.0126,0.05
35.5,142.4,1.1,0.0189,-0.0126,0.05
35.5,142.9,1.1,0.0189,-0.0126,0.05
35.5,143.4,1.1,0.0189,-0.0126,0.05
35.5,143.9,1.1,0.0189,-0.0126,0.05
35.5,144.4,1.1,0.0189,-0.0126,0.05
35.5,144.9,1.1,0.0189,-0.0126,0.05
35.5,145.4,1.1,0.0189,-0.0126,0.05
35.5,145.9,1.1,0.0189,-0.0126,0.05
35.5,146.4,1.1,0.0189,-0.0126,0.05
35.5,146.9,1.1,0.0189,-0.0126,0.05
35.5,147.4,1.1,0.0189,-0.0126,0.05
35.5,147.9,1.1,0.0189,-0.0126,0.05
35.5,148.4,1.1,0.0189,-0.0126,0.05
35.5,148.9,1.1,0.0189,-0.0126,0.05
35.5,149.4,1.1,0.0189,-0.0126,0.05
35.5,149.9,1.1,0.0189,-0.0126,0.05
35.5,150.4,1.1,0.0189,-0.0126,0.05
35.5,150.9,1.1,0.0189,-0.0126,0.05
35.5,151.4,1.1,0.0189,-0.0126,0.05
35.5,151.9,1.1,0.0189,-0.0126,0.05
35.5,152.4,1.1,0.0189,-0.0126,0.05
35.5,152.9,1.1,0.0189,-0.0126,0.05
35.5,153.4,1.1,0.0189,-0.0126,0.05
36.0,122.9,1.1,0.0189,-0.0126,0.05
36.0,123.4,1.1,0.0189,-0.0126,0.05
36.0,123.9,1.1,0.0189,-0.0126,0.05
36.0,124.4,1.1,0.0189,-0.0126,0.05
36.0,124.9,1.1,0.0189,-0.0126,0.05
36.0,125.4,1.1,0.0189,-0.0126,0.05
36.0,125.9,1.1,0.0189,-0.0126,0.05
36.0,126.4,1.1,0.0189,-0.0126,0.05
36.0,126.9,1.1,0.0189,-0.0126,0.05
36.0,127.4,1.1,0.0189,-0.0126,0.05
36.0,127.9,1.1,0.0189,-0.0126,0.05
36.0,128.4,1.1,0.0189,-0.0126,0.05
36.0,128.9,1.1,0.0189,-0.0126,0.05
36.0,129.4,1.1,0.0189,-0.0126,0.05
36.0,129.9,1.1,0.0189,-0.0126,0.05
36.0,130.4,1.1,0.0189,-0.0126,0.05
36.0,130.9,1.1,0.0189,-0.0126,0.05
36.0,131.4,1.1,0.0189,-0.0126,0.05
36.0,131.9,1.1,0.0189,-0.0126,0.05
36.0,132.4,1.1,0.0189,-0.0126,0.05
36.0,132.9,1.1,0.0189,-0.0126,0.05
36.0,133.4,1.1,0.0189,-0.0126,0.05
36.0,133.9,1.1,0.0189,-0.0126,0.05
36.0,134.4,1.1,0.0189,-0.0126,0.05
36.0,134.9,1.1,0.0189,-0.0126,0.05
36.0,135.4,1.1,0.0189,-0.0126,0.05
36.0,135.9,1.1,0.0189,-0.0126,0.05
36.0,136.4,1.1,0.0189,-0.0126,0.05
36.0,136.9,1.1,0.0189,-0.0126,0.05
36.0,137.4,1.1,0.0189,-0.0126,0.05
36.0,137.9,1.1,0.0189,-0.0126,0.05
36.0,138.4,1.1,0.0189,-0.0126,0.05
36.0,138.9,1.1,0.0189,-0.0126,0.05
36.0,139.4,1.1,0.0189,-0.0126,0.05
36.0,139.9,1.1,0.0189,-0.0126,0.05
36.0,140.4,1.1,0.0189,-0.0126,0.05
36.0,140.9,1.1,0.0189,-0.0126,0.05
36.0,141.4,1.1,0.0189,-0.0126,0.05
36.0,141.9,1.1,0.0189,-0.0126,0.05
36.0,142.4,1.1,0.0189,-0.0126,0.05
36.0,142.9,1.1,0.0189,-0.0126,0.05
36.0,143.4,1.1,0.0189,-0.0126,0.05
36.0,143.9,1.1,0.0189,-0.0126,0.05
36.0,144.4,1.1,0.0189,-0.0126,0.05
36.0,144.9,1.1,0.0189,-0.0126,0.05
36.0,145.4,1.1,0.0189,-0.0126,0.05
36.0,145.9,1.1,0.0189,-0.0126,0.05
36.0,146.4,1.1,0.0189,-0.0126,0.05
36.0,146.9,1.1,0.0189,-0.0126,0.05
36.0,147.4,1.1,0.0189,-0.0126,0.05
36.0,147.9,1.1,0.0189,-0.0126,0.05
36.0,148.4,1.1,0.0189,-0.0126,0.05
36.0,148.9,1.1,0.0189,-0.0126,0.05
36.0,149.4,1.1,0.0189,-0.0126,0.05
36.0,149.9,1.1,0.0189,-0.0126,0.05
36.0,150.4,1.1,0.0189,-0.0126,0.05
36.0,150.9,1.1,0.0189,-0.0126,0.05
36.0,151.4,1.1,0.0189,-0.0126,0.05
36.0,151.9,1.1,0.0189,-0.0126,0.05
36.0,152.4,1.1,0.0189,-0.0126,0.05
36.0,152.9,1.1,0.0189,-0.0126,0.05
36.0,153.4,1.1,0.0189,-0.0126,0.05
36.5,122.9,1.1,0.0189,-0.0126,0.05
36.5,123.4,1.1,0.0189,-0.0126,0.05
36.5,123.9,1.1,0.0189,-0.0126,0.05
36.5,124.4,1.1,0.0189,-0.0126,0.05
36.5,124.9,1.1,0.0189,-0.0126,0.05
36.5,125.4,1.1,0.0189,-0.0126,0.05
36.5,125.9,1.1,0.0189,-0.0126,0.05
36.5,126.4,1.1,0.0189,-0.0126,0.05
36.5,126.9,1.1,0.0189,-0.0126,0.05
36.5,127.4,1.1,0.0189,-0.0126,0.05
36.5,127.9,1.1,0.0189,-0.0126,0.05
36.5,128.4,1.1,0.0189,-0.0126,0.05
36.5,128.9,1.1,0.0189,-0.0126,0.05
36.5,129.4,1.1,0.0189,-0.0126,0.05
36.5,129.9,1.1,0.0189,-0.0126,0.05
36.5,130.4,1.1,0.0189,-0.0126,0.05
36.5,130.9,1.1,0.0189,-0.0126,0.05
36.5,131.4,1.1,0.0189,-0.0126,0.05
36.5,131.9,1.1,0.0189,-0.0126,0.05
36.5,132.4,1.1,0.0189,-0.0126,0.05
36.5,132.9,1.1,0.0189,-0.0126,0.05
36.5,133.4,1.1,0.0189,-0.0126,0.05
36.5,133.9,1.1,0.0189,-0.0126,0.05
36.5,134.4,1.1,0.0189,-0.0126,0.05
36.5,134.9,1.1,0.0189,-0.0126,0.05
36.5,135.4,1.1,0.0189,-0.0126,0.05
36.5,135.9,1.1,0.0189,-0.0126,0.05
36.5,136.4,1.1,0.0189,-0.0126,0.05
36.5,136.9,1.1,0.0189,-0.0126,0.05
36.5,137.4,1.1,0.0189,-0.0126,0.05
36.5,137.9,1.1,0.0189,-0.0126,0.05
36.5,138.4,1.1,0.0189,-0.0126,0.05
36.5,138.9,1.1,0.0189,-0.0126,0.05
36.5,139.4,1.1,0.0189,-0.0126,0.05
36.5,139.9,1.1,0.0189,-0.0126,0.05
36.5,140.4,1.1,0.0189,-0.0126,0.05
36.5,140.9,1.1,0.0189,-0.0126,0.05
36.5,141.4,1.1,0.0189,-0.0126,0.05
36.5,141.9,1.1,0.0189,-0.0126,0.05
36.5,142.4,1.1,0.0189,-0.0126,0.05
36.5,142.9,1.1,0.0189,-0.0126,0.05
36.5,143.4,1.1,0.0189,-0.0126,0.05
36.5,143.9,1.1,0.0189,-0.0126,0.05
36.5,144.4,1.1,0.0189,-0.0126,0.05
36.5,144.9,1.1,0.0189,-0.0126,0.05
36.5,145.4,1.1,0.0189,-0.0126,0.05
36.5,145.9,1.1,0.0189,-0.0126,0.05
36.5,146.4,1.1,0.0189,-0.0126,0.05
36.5,146.9,1.1,0.0189,-0.0126,0.05
36.5,147.4,1.1,0.0189,-0.0126,0.05
36.5,147.9,1.1,0.0189,-0.0126,0.05
36.5,148.4,1.1,0.0189,-0.0126,0.05
36.5,148.9,1.1,0.0189,-0.0126,0.05
36.5,149.4,1.1,0.0189,-0.0126,0.05
36.5,149.9,1.1,0.0189,-0.0126,0.05
36.5,150.4,1.1,0.0189,-0.0126,0.05
36.5,150.9,1.1,0.0189,-0.0126,0.05
36.5,151.4,1.1,0.0189,-0.0126,0.05
36.5,151.9,1.1,0.0189,-0.0126,0.05
36.5,152.4,1.1,0.0189,-0.0126,0.05
36.5,152.9,1.1,0.0189,-0.0126,0.05
36.5,153.4,1.1,0.0189,-0.0126,0.05
37.0,122.9,1.1,0.0189,-0.0126,0.05
37.0,123.4,1.1,0.0189,-0.0126,0.05
37.0,123.9,1.1,0.0189,-0.0126,0.05
37.0,124.4,1.1,0.0189,-0.0126,0.05
37.0,124.9,1.1,0.0189,-0.0126,0.05
37.0,125.4,1.1,0.0189,-0.0126,0.05
37.0,125.9,1.1,0.0189,-0.0126,0.05
37.0,126.4,1.1,0.0189,-0.0126,0.05
37.0,126.9,1.1,0.0189,-0.0126,0.05
37.0,127.4,1.1,0.0189,-0.0126,0.05
37.0,127.9,1.1,0.0189,-0.0126,0.05
37.0,128.4,1.1,0.0189,-0.0126,0.05
37.0,128.9,1.1,0.0189,-0.0126,0.05
37.0,129.4,1.1,0.0189,-0.0126,0.05
37.0,129.9,1.1,0.0189,-0.0126,0.05
37.0,130.4,1.1,0.0189,-0.0126,0.05
37.0,130.9,1.1,0.0189,-0.0126,0.05
37.0,131.4,1.1,0.0189,-0.0126,0.05
37.0,131.9,1.1,0.0189,-0.0126,0.05
37.0,132.4,1.1,0.0189,-0.0126,0.05
37.0,132.9,1.1,0.0189,-0.0126,0.05
37.0,133.4,1.1,0.0189,-0.0126,0.05
37.0,133.9,1.1,0.0189,-0.0126,0.05
37.0,134.4,1.1,0.0189,-0.0126,0.05
37.0,134.9,1.1,0.0189,-0.0126,0.05
37.0,135.4,1.1,0.0189,-0.0126,0.05
37.0,135.9,1.1,0.0189,-0.0126,0.05
37.0,136.4,1.1,0.0189,-0.0126,0.05
37.0,136.9,1.1,0.0189,-0.0126,0.05
37.0,137.4,1.1,0.0189,-0.0126,0.05
37.0,137.9,1.1,0.0189,-0.0126,0.05
37.0,138.4,1.1,0.0189,-0.0126,0.05
37.0,138.9,1.1,0.0189,-0.0126,0.05
37.0,139.4,1.1,0.0189,-0.0126,0.05
37.0,139.9,1.1,0.0189,-0.0126,0.05
37.0,140.4,1.1,0.0189,-0.0126,0.05
37.0,140.9,1.1,0.0189,-0.0126,0.05
37.0,141.4,1.1,0.0189,-0.0126,0.05
37.0,141.9,1.1,0.0189,-0.0126,0.05
37.0,142.4,1.1,0.0189,-0.0126,0.05
37.0,142.9,1.1,0.0189,-0.0126,0.05
37.0,143.4,1.1,0.0189,-0.0126,0.05
37.0,143.9,1.1,0.0189,-0.0126,0.05
37.0,144.4,1.1,0.0189,-0.0126,0.05
37.0,144.9,1.1,0.0189,-0.0126,0.05
37.0,145.4,1.1,0.0189,-0.0126,0.05
37.0,145.9,1.1,0.0189,-0.0126,0.05
37.0,146.4,1.1,0.0189,-0.0126,0.05
37.0,146.9,1.1,0.0189,-0.0126,0.05
37.0,147.4,1.1,0.0189,-0.0126,0.05
37.0,147.9,1.1,0.0189,-0.0126,0.05
37.0,148.4,1.1,0.0189,-0.0126,0.05
37.0,148.9,1.1,0.0189,-0.0126,0.05
37.0,149.4,1.1,0.0189,-0.0126,0.05
37.0,149.9,1.1,0.0189,-0.0126,0.05
37.0,150.4,1.1,0.0189,-0.0126,0.05
37.0,150.9,1.1,0.0189,-0.0126,0.05
37.0,151.4,1.1,0.0189,-0.0126,0.05
37.0,151.9,1.1,0.0189,-0.0126,0.05
37.0,152.4,1.1,0.0189,-0.0126,0.05
37.0,152.9,1.1,0.0189,-0.0126,0.05
37.0,153.4,1.1,0.0189,-0.0126,0.05
37.5,122.9,1.1,0.0189,-0.0126,0.05
37.5,123.4,1.1,0.0189,-0.0126,0.05
37.5,123.9,1.1,0.0189,-0.0126,0.05
37.5,124.4,1.1,0.0189,-0.0126,0.05
37.5,124.9,1.1,0.0189,-0.0126,0.05
37.5,125.4,1.1,0.0189,-0.0126,0.05
37.5,125.9,1.1,0.0189,-0.0126,0.05
37.5,126.4,1.1,0.0189,-0.0126,0.05
37.5,126.9,1.1,0.0189,-0.0126,0.05
37.5,127.4,1.1,0.0189,-0.0126,0.05
37.5,127.9,1.1,0.0189,-0.0126,0.05
37.5,128.4,1.1,0.0189,-0.0126,0.05
37.5,128.9,1.1,0.0189,-0.0126,0.05
37.5,129.4,1.1,0.0189,-0.0126,0.05
37.5,129.9,1.1,0.0189,-0.0126,0.05
37.5,130.4,1.1,0.0189,-0.0126,0.05
37.5,130.9,1.1,0.0189,-0.0126,0.05
37.5,131.4,1.1,0.0189,-0.0126,0.05
37.5,131.9,1.1,0.0189,-0.0126,0.05
37.5,132.4,1.1,0.0189,-0.0126,0.05
37.5,132.9,1.1,0.0189,-0.0126,0.05
37.5,133.4,1.1,0.0189,-0.0126,0.05
37.5,133.9,1.1,0.0189,-0.0126,0.05
37.5,134.4,1.1,0.0189,-0.0126,0.05
37.5,134.9,1.1,0.0189,-0.0126,0.05
37.5,135.4,1.1,0.0189,-0.0126,0.05
37.5,135.9,1.1,0.0189,-0.0126,0.05
37.5,136.4,1.1,0.0189,-0.0126,0.05
37.5,136.9,1.1,0.0189,-0.0126,0.05
37.5,137.4,1.1,0.0189,-0.0126,0.05
37.5,137.9,1.1,0.0189,-0.0126,0.05
37.5,138.4,1.1,0.0189,-0.0126,0.05
37.5,138.9,1.1,0.0189,-0.0126,0.05
37.5,139.4,1.1,0.0189,-0.0126,0.05
37.5,139.9,1.1,0.0189,-0.0126,0.05
37.5,140.4,1.1,0.0189,-0.0126,0.05
37.5,140.9,1.1,0.0189,-0.0126,0.05
37.5,141.4,1.1,0.0189,-0.0126,0.05
37.5,141.9,1.1,0.0189,-0.0126,0.05
37.5,142.4,1.1,0.0189,-0.0126,0.05
37.5,142.9,1.1,0.0189,-0.0126,0.05
37.5,143.4,1.1,0.0189,-0.0126,0.05
37.5,143.9,1.1,0.0189,-0.0126,0.05
37.5,144.4,1.1,0.0189,-0.0126,0.05
37.5,144.9,1.1,0.0189,-0.0126,0.05
37.5,145.4,1.1,0.0189,-0.0126,0.05
37.5,145.9,1.1,0.0189,-0.0126,0.05
37.5,146.4,1.1,0.0189,-0.0126,0.05
37.5,146.9,1.1,0.0189,-0.0126,0.05
37.5,147.4,1.1,0.0189,-0.0126,0.05
37.5,147.9,1.1,0.0189,-0.0126,0.05
37.5,148.4,1.1,0.0189,-0.0126,0.05
37.5,148.9,1.1,0.0189,-0.0126,0.05
37.5,149.4,1.1,0.0189,-0.0126,0.05
37.5,149.9,1.1,0.0189,-0.0126,0.05
37.5,150.4,1.1,0.0189,-0.0126,0.05
37.5,150.9,1.1,0.0189,-0.0126,0.05
37.5,151.4,1.1,0.0189,-0.0126,0.05
37.5,151.9,1.1,0.0189,-0.0126,0.05
37.5,152.4,1.1,0.0189,-0.0126,0.05
37.5,152.9,1.1,0.0189,-0.0126,0.05
37.5,153.4,1.1,0.0189,-0.0126,0.05
38.0,122.9,1.1,0.0189,-0.0126,0.05
38.0,123.4,1.1,0.0189,-0.0126,0.05
38.0,123.9,1.1,0.0189,-0.0126,0.05
38.0,124.4,1.1,0.0189,-0.0126,0.05
38.0,124.9,1.1,0.0189,-0.0126,0.05
38.0,125.4,1.1,0.0189,-0.0126,0.05
38.0,125.9,1.1,0.0189,-0.0126,0.05
38.0,126.4,1.1,0.0189,-0.0126,0.05
38.0,126.9,1.1,0.0189,-0.0126,0.05
38.0,127.4,1.1,0.0189,-0.0126,0.05
38.0,127.9,1.1,0.0189,-0.0126,0.05
38.0,128.4,1.1,0.0189,-0.0126,0.05
38.0,128.9,1.1,0.0189,-0.0126,0.05
38.0,129.4,1.1,0.0189,-0.0126,0.05
38.0,129.9,1.1,0.0189,-0.0126,0.05
38.0,130.4,1.1,0.0189,-0.0126,0.05
38.0,130.9,1.1,0.0189,-0.0126,0.05
38.0,131.4,1.1,0.0189,-0.0126,0.05
38.0,131.9,1.1,0.0189,-0.0126,0.05
38.0,132.4,1.1,0.0189,-0.0126,0.05
38.0,132.9,1.1,0.0189,-0.0126,0.05
38.0,133.4,1.1,0.0189,-0.0126,0.05
38.0,133.9,1.1,0.0189,-0.0126,0.05
38.0,134.4,1.1,0.0189,-0.0126,0.05
38.0,134.9,1.1,0.0189,-0.0126,0.05
38.0,135.4,1.1,0.0189,-0.0126,0.05
38.0,135.9,1.1,0.0189,-0.0126,0.05
38.0,136.4,1.1,0.0189,-0.0126,0.05
38.0,136.9,1.1,0.0189,-0.0126,0.05
38.0,137.4,1.1,0.0189,-0.0126,0.05
38.0,137.9,1.1,0.0189,-0.0126,0.05
38.0,138.4,1.1,0.0189,-0.0126,0.05
38.0,138.9,1.1,0.0189,-0.0126,0.05
38.0,139.4,1.1,0.0189,-0.0126,0.05
38.0,139.9,1.1,0.0189,-0.0126,0.05
